protein,ligand,confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm,pair_chains_iptm,affinity_pred_value,affinity_probability_binary,affinity_pred_value1,affinity_probability_binary1,affinity_pred_value2,affinity_probability_binary2,micromolar_affinity_pred_value
P0DPQ3,CER_d18_0_16_0_C16,0.393391877412796,0.3182440400123596,0.4432617127895355,0.4432617127895355,0.0,0.38092440366744995,0.3311847150325775,3.2824583053588867,6.7745232582092285,"{'0': 0.295621782541275, '1': 0.5946685671806335}","{'0': {'0': 0.295621782541275, '1': 0.1134893074631691}, '1': {'0': 0.4432617127895355, '1': 0.5946685671806335}}",1.0385881662368774,0.5626423358917236,1.0915642976760864,0.6313604712486267,0.9856119751930237,0.4939241409301758,10.929194785395884
P0DSO3,CER_d18_0_16_0_C16,0.34986111521720886,0.22391434013843536,0.19643160700798035,0.19643160700798035,0.0,0.388218492269516,0.2720024585723877,2.8876378536224365,11.045211791992188,"{'0': 0.24981801211833954, '1': 0.541170060634613}","{'0': {'0': 0.24981801211833954, '1': 0.07249024510383606}, '1': {'0': 0.19643160700798035, '1': 0.541170060634613}}",0.5518519878387451,0.5925740003585815,0.49411875009536743,0.6192027926445007,0.6095852851867676,0.5659452080726624,3.563296718018652
P0DTE1,CER_d18_0_16_0_C16,0.7372298836708069,0.7003638744354248,0.7099453806877136,0.7099453806877136,0.0,0.7440509796142578,0.45242804288864136,0.9622587561607361,3.7420332431793213,"{'0': 0.8492297530174255, '1': 0.671738862991333}","{'0': {'0': 0.8492297530174255, '1': 0.12822552025318146}, '1': {'0': 0.7099453806877136, '1': 0.671738862991333}}",0.5780026316642761,0.4656793475151062,-0.1204901710152626,0.5399613976478577,1.2764954566955566,0.39139726758003235,3.784448779464337
P0DTE2,CER_d18_0_16_0_C16,0.7272650003433228,0.9247686862945557,0.8403453826904297,0.8403453826904297,0.0,0.6989948749542236,0.5169922113418579,0.52763432264328,1.1663495302200317,"{'0': 0.9588293433189392, '1': 0.7254772782325745}","{'0': {'0': 0.9588293433189392, '1': 0.4140533208847046}, '1': {'0': 0.8403453826904297, '1': 0.7254772782325745}}",1.1085516214370728,0.46910715103149414,0.7535431385040283,0.4900183379650116,1.4635601043701172,0.4481959342956543,12.83960376465853
P0DTE7,CER_d18_0_16_0_C16,0.9337491393089294,0.9625251889228821,0.8605259656906128,0.8605259656906128,0.0,0.9520549178123474,0.8536527752876282,0.5063100457191467,2.3485307693481445,"{'0': 0.970441997051239, '1': 0.8006526231765747}","{'0': {'0': 0.970441997051239, '1': 0.5282092094421387}, '1': {'0': 0.8605259656906128, '1': 0.8006526231765747}}",0.5806050300598145,0.1964842677116394,-0.04825407266616821,0.12188807129859924,1.209464192390442,0.27108046412467957,3.807194199005474
P0DUD3,CER_d18_0_16_0_C16,0.6498643159866333,0.8557571172714233,0.8207308650016785,0.8207308650016785,0.0,0.6071476340293884,0.3772203028202057,0.8933801054954529,2.397259473800659,"{'0': 0.8626950979232788, '1': 0.7743393182754517}","{'0': {'0': 0.8626950979232788, '1': 0.4046069383621216}, '1': {'0': 0.8207308650016785, '1': 0.7743393182754517}}",0.7224695086479187,0.5146695971488953,0.3908718526363373,0.6301343441009521,1.0540671348571777,0.3992048501968384,5.278001491955156
P0DV60,CER_d18_0_16_0_C16,0.3323269188404083,0.21529638767242432,0.2131813019514084,0.2131813019514084,0.0,0.3621133267879486,0.2670905292034149,2.4084951877593994,8.570398330688477,"{'0': 0.2365356832742691, '1': 0.5377451777458191}","{'0': {'0': 0.2365356832742691, '1': 0.08190612494945526}, '1': {'0': 0.2131813019514084, '1': 0.5377451777458191}}",1.0794000625610352,0.6291106939315796,1.2978453636169434,0.6600158214569092,0.8609548211097717,0.5982055068016052,12.00604764710889
P0DV76,CER_d18_0_16_0_C16,0.369492769241333,0.2078762799501419,0.5558914542198181,0.5558914542198181,0.0,0.32289308309555054,0.27783676981925964,5.239175319671631,12.593894958496094,"{'0': 0.17937502264976501, '1': 0.669998049736023}","{'0': {'0': 0.17937502264976501, '1': 0.11515147238969803}, '1': {'0': 0.5558914542198181, '1': 0.669998049736023}}",1.1629266738891602,0.5091355443000793,1.0285775661468506,0.5074219703674316,1.2972756624221802,0.510849118232727,14.552133621828808
P0DX00,CER_d18_0_16_0_C16,0.6723057627677917,0.2769109606742859,0.37786421179771423,0.37786421179771423,0.0,0.7459161281585693,0.5598386526107788,1.44427490234375,20.62856101989746,"{'0': 0.273429274559021, '1': 0.6785205006599426}","{'0': {'0': 0.273429274559021, '1': 0.11086663603782654}, '1': {'0': 0.37786421179771423, '1': 0.6785205006599426}}",0.35324716567993164,0.6904606819152832,-0.4055565595626831,0.8944472074508667,1.1120508909225464,0.4864741265773773,2.2555225099362266
P10072,CER_d18_0_16_0_C16,0.5941894054412842,0.31696438789367676,0.5823087692260742,0.5823087692260742,0.0,0.5971595644950867,0.3730646073818207,2.3232998847961426,7.1355462074279785,"{'0': 0.3236722946166992, '1': 0.69663405418396}","{'0': {'0': 0.3236722946166992, '1': 0.1432410627603531}, '1': {'0': 0.5823087692260742, '1': 0.69663405418396}}",0.8247079849243164,0.6520622968673706,0.593682587146759,0.7664452195167542,1.0557334423065186,0.5376794338226318,6.678946811436856
P10114,CER_d18_0_16_0_C16,0.714505136013031,0.8747042417526245,0.6561632752418518,0.6561632752418518,0.0,0.7290906310081482,0.41383084654808044,0.8420230150222778,2.520601749420166,"{'0': 0.9235700368881226, '1': 0.5922458171844482}","{'0': {'0': 0.9235700368881226, '1': 0.232253298163414}, '1': {'0': 0.6561632752418518, '1': 0.5922458171844482}}",1.3306884765625,0.42985618114471436,1.1923243999481201,0.527482271194458,1.4690525531768799,0.3322300612926483,21.41354037089
P10153,CER_d18_0_16_0_C16,0.7972202301025391,0.8827543258666992,0.8043211698532104,0.8043211698532104,0.0,0.7954450249671936,0.5184711217880249,0.6039456725120544,2.4788334369659424,"{'0': 0.9025989770889282, '1': 0.6775813698768616}","{'0': {'0': 0.9025989770889282, '1': 0.32685014605522156}, '1': {'0': 0.8043211698532104, '1': 0.6775813698768616}}",1.1856088638305664,0.4449554979801178,0.6342153549194336,0.5714197158813477,1.7370022535324097,0.31849128007888794,15.332354916289855
P10275,CER_d18_0_16_0_C16,0.526678740978241,0.43358081579208374,0.7793430089950562,0.7793430089950562,0.0,0.4635126292705536,0.5604445338249207,4.8401408195495605,7.591197967529297,"{'0': 0.42001980543136597, '1': 0.8083211779594421}","{'0': {'0': 0.42001980543136597, '1': 0.23446203768253326}, '1': {'0': 0.7793430089950562, '1': 0.8083211779594421}}",0.7133837342262268,0.299325168132782,0.26979556679725647,0.17690642178058624,1.1569719314575195,0.4217439293861389,5.16872866460117
P10523,CER_d18_0_16_0_C16,0.7761334180831909,0.8862816095352173,0.6881831288337708,0.6881831288337708,0.0,0.7981209754943848,0.4982181489467621,0.7710803747177124,4.642092227935791,"{'0': 0.9070024490356445, '1': 0.7473504543304443}","{'0': {'0': 0.9070024490356445, '1': 0.22126507759094238}, '1': {'0': 0.6881831288337708, '1': 0.7473504543304443}}",0.8798747658729553,0.24728482961654663,0.037654295563697815,0.14899344742298126,1.722095251083374,0.3455761969089508,7.583588614408201
P10599,CER_d18_0_16_0_C16,0.8205017447471619,0.9427378177642822,0.8557503819465637,0.8557503819465637,0.0,0.811689555644989,0.5828335285186768,0.4256453514099121,0.9026907086372375,"{'0': 0.9759615063667297, '1': 0.7614626884460449}","{'0': {'0': 0.9759615063667297, '1': 0.42821985483169556}, '1': {'0': 0.8557503819465637, '1': 0.7614626884460449}}",0.381816029548645,0.5899524688720703,-0.510992169380188,0.7778484225273132,1.274624228477478,0.40205657482147217,2.408884790576618
P10645,CER_d18_0_16_0_C16,0.36941981315612793,0.22505758702754974,0.416564404964447,0.416564404964447,0.0,0.35763365030288696,0.26548758149147034,5.116252422332764,11.56001091003418,"{'0': 0.22172245383262634, '1': 0.6796911954879761}","{'0': {'0': 0.22172245383262634, '1': 0.11835423111915588}, '1': {'0': 0.416564404964447, '1': 0.6796911954879761}}",0.9024641513824463,0.33917251229286194,0.9613189697265625,0.14824295043945312,0.8436093926429749,0.5301020741462708,7.988479984432936
P11117,CER_d18_0_16_0_C16,0.8042683005332947,0.7655885815620422,0.6267145872116089,0.6267145872116089,0.0,0.8486566543579102,0.4448976516723633,0.7949998378753662,8.802671432495117,"{'0': 0.8214643001556396, '1': 0.7120829224586487}","{'0': {'0': 0.8214643001556396, '1': 0.09230207651853561}, '1': {'0': 0.6267145872116089, '1': 0.7120829224586487}}",1.0581083297729492,0.41774141788482666,0.8044012188911438,0.3238844871520996,1.3118153810501099,0.5115983486175537,11.431634482281666
P11150,CER_d18_0_16_0_C16,0.8171870112419128,0.8556826114654541,0.8303085565567017,0.8303085565567017,0.0,0.8139066100120544,0.6196978688240051,1.0998479127883911,6.177751541137695,"{'0': 0.8581255674362183, '1': 0.7788740396499634}","{'0': {'0': 0.8581255674362183, '1': 0.26258596777915955}, '1': {'0': 0.8303085565567017, '1': 0.7788740396499634}}",0.32206571102142334,0.35886573791503906,-0.4461519718170166,0.3825736343860626,1.0902833938598633,0.3351578712463379,2.099257488207981
P11166,CER_d18_0_16_0_C16,0.8267332315444946,0.8278458714485168,0.6098979115486145,0.6098979115486145,0.0,0.8809419870376587,0.7588865160942078,0.909216046333313,5.8478169441223145,"{'0': 0.847536027431488, '1': 0.6886038184165955}","{'0': {'0': 0.847536027431488, '1': 0.24650472402572632}, '1': {'0': 0.6098979115486145, '1': 0.6886038184165955}}",0.7004873752593994,0.2363739162683487,-0.2910296320915222,0.204802006483078,1.6920043230056763,0.2679458260536194,5.0174999318345685
P11169,CER_d18_0_16_0_C16,0.8371549844741821,0.8876756429672241,0.6320297718048096,0.6320297718048096,0.0,0.8884361982345581,0.6785690784454346,0.8196969032287598,5.319183826446533,"{'0': 0.9099792838096619, '1': 0.7122755646705627}","{'0': {'0': 0.9099792838096619, '1': 0.1981472223997116}, '1': {'0': 0.6320297718048096, '1': 0.7122755646705627}}",1.1694787740707397,0.27078577876091003,0.5444971919059753,0.16736848652362823,1.7944602966308594,0.374203085899353,14.773342758387919
P11172,CER_d18_0_16_0_C16,0.8399879336357117,0.6018809676170349,0.7356301546096802,0.7356301546096802,0.0,0.8660774230957031,0.5887070298194885,0.7805936336517334,5.130674839019775,"{'0': 0.5927006006240845, '1': 0.7615966200828552}","{'0': {'0': 0.5927006006240845, '1': 0.2289433479309082}, '1': {'0': 0.7356301546096802, '1': 0.7615966200828552}}",1.3463762998580933,0.20509375631809235,1.2291475534439087,0.14324477314949036,1.4636050462722778,0.26694273948669434,22.201192365947893
P11177,CER_d18_0_16_0_C16,0.7693104147911072,0.8687018752098083,0.4018574059009552,0.4018574059009552,0.0,0.8611736297607422,0.4521169364452362,0.8140273690223694,9.954480171203613,"{'0': 0.9192205667495728, '1': 0.680432915687561}","{'0': {'0': 0.9192205667495728, '1': 0.1285122036933899}, '1': {'0': 0.4018574059009552, '1': 0.680432915687561}}",1.2500276565551758,0.19904321432113647,0.7225326895713806,0.10972309857606888,1.7775226831436157,0.28836333751678467,17.783926572724674
P11234,CER_d18_0_16_0_C16,0.757421612739563,0.8865190148353577,0.8278640508651733,0.8278640508651733,0.0,0.7398110032081604,0.43103185296058655,0.6888127326965332,2.5658864974975586,"{'0': 0.9007625579833984, '1': 0.7561270594596863}","{'0': {'0': 0.9007625579833984, '1': 0.39784500002861023}, '1': {'0': 0.8278640508651733, '1': 0.7561270594596863}}",0.6978567838668823,0.6000058054924011,-0.03135347366333008,0.8374679088592529,1.4270670413970947,0.36254367232322693,4.9871999877599915
P11413,CER_d18_0_16_0_C16,0.8064102530479431,0.9176459312438965,0.7597644329071045,0.7597644329071045,0.0,0.8180716633796692,0.5374886989593506,0.6264783143997192,4.725335121154785,"{'0': 0.9303958415985107, '1': 0.7560694813728333}","{'0': {'0': 0.9303958415985107, '1': 0.2564709186553955}, '1': {'0': 0.7597644329071045, '1': 0.7560694813728333}}",0.8930758237838745,0.26368826627731323,0.5033599138259888,0.11368804425001144,1.2827917337417603,0.4136884808540344,7.817642814586123
P11509,CER_d18_0_16_0_C16,0.9480865597724915,0.9304637312889099,0.8950227499008179,0.8950227499008179,0.0,0.961352527141571,0.9091637134552002,0.5514832735061646,2.334296703338623,"{'0': 0.933623731136322, '1': 0.8482495546340942}","{'0': {'0': 0.933623731136322, '1': 0.49951156973838806}, '1': {'0': 0.8950227499008179, '1': 0.8482495546340942}}",1.300349473953247,0.3105207085609436,1.2649080753326416,0.2892344892024994,1.3357908725738525,0.33180689811706543,19.968685357857954
P11717,CER_d18_0_16_0_C16,0.6742519736289978,0.6482593417167664,0.3176548480987549,0.3176548480987549,0.0,0.763401210308075,0.6424553394317627,0.89875727891922,20.431894302368164,"{'0': 0.6545212864875793, '1': 0.7842909693717957}","{'0': {'0': 0.6545212864875793, '1': 0.19805319607257843}, '1': {'0': 0.3176548480987549, '1': 0.7842909693717957}}",1.023322582244873,0.46375715732574463,1.0512537956237793,0.3314671814441681,0.9953912496566772,0.5960471630096436,10.551703575123664
P11801,CER_d18_0_16_0_C16,0.70196932554245,0.8387607932090759,0.8805037140846252,0.8805037140846252,0.0,0.6573356986045837,0.5111950039863586,1.4238179922103882,3.179629325866699,"{'0': 0.835314929485321, '1': 0.7979917526245117}","{'0': {'0': 0.835314929485321, '1': 0.37466850876808167}, '1': {'0': 0.8805037140846252, '1': 0.7979917526245117}}",1.2080814838409424,0.41166406869888306,1.532740592956543,0.47747182846069336,0.8834223747253418,0.34585627913475037,16.146614768093695
P11926,CER_d18_0_16_0_C16,0.8293962478637695,0.8901016116142273,0.8527446985244751,0.8527446985244751,0.0,0.8235591053962708,0.7033663392066956,0.8941869735717773,2.6264617443084717,"{'0': 0.8934301137924194, '1': 0.8090683817863464}","{'0': {'0': 0.8934301137924194, '1': 0.48017317056655884}, '1': {'0': 0.8527446985244751, '1': 0.8090683817863464}}",1.3203012943267822,0.21608176827430725,1.3082942962646484,0.16971544921398163,1.3323084115982056,0.26244810223579407,20.90746095118337
P12034,CER_d18_0_16_0_C16,0.6222876310348511,0.6919755339622498,0.7023056149482727,0.7023056149482727,0.0,0.6022831201553345,0.39341971278190613,1.1239380836486816,4.759243965148926,"{'0': 0.7249222993850708, '1': 0.7534640431404114}","{'0': {'0': 0.7249222993850708, '1': 0.26018330454826355}, '1': {'0': 0.7023056149482727, '1': 0.7534640431404114}}",1.2244000434875488,0.5872762203216553,1.0140705108642578,0.6165785789489746,1.4347295761108398,0.5579739212989807,16.764864339468154
P12104,CER_d18_0_16_0_C16,0.9041200876235962,0.9328226447105408,0.8518242239952087,0.8518242239952087,0.0,0.9171940684318542,0.8202030062675476,0.5592432022094727,1.004995584487915,"{'0': 0.9571791887283325, '1': 0.7641505002975464}","{'0': {'0': 0.9571791887283325, '1': 0.6024726629257202}, '1': {'0': 0.8518242239952087, '1': 0.7641505002975464}}",0.3669451177120209,0.43739184737205505,-0.15139572322368622,0.49134814739227295,0.8852859735488892,0.38343554735183716,2.327797072711648
P12259,CER_d18_0_16_0_C16,0.5560083389282227,0.6561233997344971,0.23865175247192383,0.23865175247192383,0.0,0.6353474855422974,0.500730037689209,2.1228585243225098,21.20136833190918,"{'0': 0.6634601354598999, '1': 0.7891126275062561}","{'0': {'0': 0.6634601354598999, '1': 0.18839040398597717}, '1': {'0': 0.23865175247192383, '1': 0.7891126275062561}}",0.8397617936134338,0.36207693815231323,0.7854434251785278,0.14432638883590698,0.8940801620483398,0.5798274874687195,6.914516122680551
P12544,CER_d18_0_16_0_C16,0.7430747151374817,0.795314610004425,0.4168304204940796,0.4168304204940796,0.0,0.8246358036994934,0.42319998145103455,1.051363468170166,7.920450210571289,"{'0': 0.8780835270881653, '1': 0.6727630496025085}","{'0': {'0': 0.8780835270881653, '1': 0.1051778569817543}, '1': {'0': 0.4168304204940796, '1': 0.6727630496025085}}",0.9601649641990662,0.2630575895309448,0.07392684370279312,0.15304167568683624,1.8464031219482422,0.3730735182762146,9.123573270990232
P12643,CER_d18_0_16_0_C16,0.691074550151825,0.8117461204528809,0.7052443623542786,0.7052443623542786,0.0,0.6875320672988892,0.5250176191329956,1.3445796966552734,4.3546905517578125,"{'0': 0.8237290978431702, '1': 0.6453984975814819}","{'0': {'0': 0.8237290978431702, '1': 0.23005445301532745}, '1': {'0': 0.7052443623542786, '1': 0.6453984975814819}}",1.0130062103271484,0.2482585906982422,0.6308443546295166,0.253194659948349,1.3951681852340698,0.24332252144813538,10.304008548693293
P12829,CER_d18_0_16_0_C16,0.7265450358390808,0.7266043424606323,0.7729838490486145,0.7729838490486145,0.0,0.714935302734375,0.4723510146141052,0.8203204870223999,1.9986246824264526,"{'0': 0.7313482761383057, '1': 0.6651396751403809}","{'0': {'0': 0.7313482761383057, '1': 0.21632178127765656}, '1': {'0': 0.7729838490486145, '1': 0.6651396751403809}}",1.1700797080993652,0.5392560958862305,0.9960302114486694,0.6231771111488342,1.344129204750061,0.4553351104259491,14.793798807683618
P12882,CER_d18_0_16_0_C16,0.6892477869987488,0.45564839243888855,0.35209062695503235,0.35209062695503235,0.0,0.7735370397567749,0.6253331899642944,1.0007485151290894,20.826824188232422,"{'0': 0.46050962805747986, '1': 0.7750812768936157}","{'0': {'0': 0.46050962805747986, '1': 0.1663057655096054}, '1': {'0': 0.35209062695503235, '1': 0.7750812768936157}}",0.8251850605010986,0.5994867086410522,0.4924817681312561,0.7264333367347717,1.157888412475586,0.47254014015197754,6.686287713283658
P12883,CER_d18_0_16_0_C16,0.70298832654953,0.44834741950035095,0.36825087666511536,0.36825087666511536,0.0,0.7866726517677307,0.6436415910720825,0.9710310101509094,20.614492416381836,"{'0': 0.4529573917388916, '1': 0.7561056613922119}","{'0': {'0': 0.4529573917388916, '1': 0.16497164964675903}, '1': {'0': 0.36825087666511536, '1': 0.7561056613922119}}",0.3465697467327118,0.4866277277469635,0.027271445840597153,0.4513166546821594,0.6658680438995361,0.5219388008117676,2.221108359896611
P13164,CER_d18_0_16_0_C16,0.8311341404914856,0.7801114916801453,0.9173790812492371,0.9173790812492371,0.0,0.8095729351043701,0.6898418068885803,0.5424580574035645,1.0616775751113892,"{'0': 0.7385436296463013, '1': 0.8082688450813293}","{'0': {'0': 0.7385436296463013, '1': 0.40790310502052307}, '1': {'0': 0.9173790812492371, '1': 0.8082688450813293}}",0.7123340964317322,0.6224936842918396,0.5992193222045898,0.6935667991638184,0.8254488706588745,0.5514205694198608,5.156251549836135
P13232,CER_d18_0_16_0_C16,0.6990754008293152,0.724564254283905,0.7185008525848389,0.7185008525848389,0.0,0.6942189931869507,0.4225400686264038,0.7611358761787415,2.811908006668091,"{'0': 0.8249878883361816, '1': 0.7062184810638428}","{'0': {'0': 0.8249878883361816, '1': 0.11721999198198318}, '1': {'0': 0.7185008525848389, '1': 0.7062184810638428}}",1.1416751146316528,0.5651381015777588,1.083611249923706,0.5665590167045593,1.1997389793395996,0.5637171268463135,13.857188177626844
